Pclass,Age,SibSp,Parch,Fare,Sex,Embarked_Q,Embarked_S,Survived
3,0.20276197213803696,0,0,0.48910360681684706,0,False,True,1
1,-0.10463740114712775,0,0,-0.0504214440973993,0,False,False,1
3,-0.7194361477174572,0,0,-0.4888542575852486,0,False,True,0
2,-1.0268355210026219,0,0,-0.43700743807979686,0,False,True,0
1,0.0490622854954546,0,0,-0.024246350754841117,1,False,False,1
3,0.3948865804412649,0,0,-0.5188046047752911,0,False,False,0
3,-0.9499856776813307,0,0,-0.47400492578514347,0,False,True,0
3,0.9712604053509487,0,0,-0.49640476528021726,0,False,True,0
3,-0.10463740114712775,8,2,0.7519458402879414,0,False,True,0
3,0.4333115021019105,0,0,-0.4894421904510968,0,False,False,0
2,-0.10463740114712775,0,1,0.016023023618325295,0,False,True,0
1,-0.10463740114712775,1,0,1.145663540471827,1,False,False,1
3,-1.9490336408581161,4,2,-0.018709311778530763,0,False,True,0
3,3.4304553916322664,0,0,-0.4918744606632361,0,False,True,0
3,-1.5647844242516602,1,1,-0.3414522396297103,1,False,False,0
1,-1.0268355210026219,0,1,0.14488502161245778,1,False,True,1
2,1.1249600919935312,1,0,-0.12491978668775715,1,False,True,0
3,-0.8731358343600395,0,1,-0.4601623283443675,1,False,True,1
1,1.2018099353148224,1,1,2.671117778445337,1,False,True,1
1,1.6629089952425693,0,0,-0.11384570873513637,0,False,True,1
3,-0.4120367744322925,0,3,-0.26066180729354516,1,False,False,1
3,-0.10463740114712775,0,0,-0.5028639729296732,0,False,False,0
3,0.8944105620296575,2,0,-0.36435544630444866,0,False,True,0
2,-0.642586304396166,1,0,-0.41687275089321363,0,False,True,0
1,1.4323594652786957,0,0,-0.1263453225405672,1,False,True,1
3,-0.10463740114712775,8,2,0.7519458402879414,1,False,True,0
2,-0.4120367744322925,0,0,-0.3866707201133388,0,False,True,0
2,0.9712604053509487,0,0,-0.3866707201133388,1,False,True,1
2,-0.18148724446841893,1,0,-0.3693891181010945,1,False,False,1
1,0.1259121288167458,0,0,0.3682954836973478,0,False,True,0
3,-0.10463740114712775,0,0,-0.45714212526638004,0,False,True,0
3,-1.9490336408581161,1,1,-0.4242561406845337,0,False,True,1
3,-0.2583370877897101,0,0,-0.4894421904510968,0,False,True,0
1,1.3555096219574045,1,1,0.40974072380221066,1,False,True,1
1,0.2796118154593281,0,0,-0.5477482176060045,0,False,True,0
3,1.3555096219574045,0,0,-0.46720946885967163,0,False,True,0
2,-0.10463740114712775,1,0,-0.16518916106092355,1,False,False,1
3,-1.103685364323913,0,0,-0.5029485386158568,1,False,False,1
3,-0.7194361477174572,0,0,-0.45017955043725955,0,False,True,0
3,-0.7962859910387483,0,0,-0.4894421904510968,0,False,True,0
3,-0.10463740114712775,0,0,-0.4894421904510968,0,False,True,0
1,2.047158211849025,0,1,1.0259447039291216,1,False,False,1
2,-0.3351869311110013,0,1,-0.12491978668775715,1,False,True,1
3,0.2796118154593281,0,0,-0.4894421904510968,0,False,True,0
3,-0.5657364610748749,0,0,-0.4366711888037809,1,False,True,0
2,-0.10463740114712775,0,0,-0.43700743807979686,0,False,True,0
3,-0.3351869311110013,0,0,-0.5064721088735089,0,False,True,0
3,0.7407108753870753,0,5,-0.061998889229684634,1,True,False,0
2,-0.18148724446841893,0,0,-0.3866707201133388,0,False,True,0
1,-0.7962859910387483,0,0,-0.044381037941424326,1,False,True,1
3,-0.10463740114712775,1,2,-0.17626323901354432,1,False,True,0
1,-0.2583370877897101,0,0,-0.044381037941424326,0,False,False,1
3,0.20276197213803696,0,0,-0.49237782784290063,0,True,False,0
3,-0.10463740114712775,0,0,-0.49237782784290063,1,True,False,1
2,-1.9490336408581161,1,1,-0.2395018430768475,1,False,True,1
2,-0.10463740114712775,0,0,-0.3866707201133388,1,False,True,1
1,1.2553240995958104,1,0,2.5835815896120935,0,False,True,1
2,0.3564616587806193,0,0,-0.38702066754715336,1,False,True,1
1,1.0547176768259394,1,1,0.6766600952943198,1,False,True,1
1,0.24153010665085448,0,0,1.7398918344628493,1,False,False,1
3,-0.8219289830547075,0,0,-0.4677648495297601,1,False,True,1
1,-0.10463740114712775,0,0,0.05429248320594036,0,False,True,1
1,1.8635641491632318,0,1,2.5190209743592273,1,False,True,1
1,2.1524553392767616,0,0,0.060037517692673695,0,False,True,1
1,1.224312470740639,0,0,-0.10193101510288291,1,False,True,1
3,-0.40048432373719384,0,0,-0.5028639729296732,0,False,False,1
3,-0.4287987822050777,0,0,-0.5029234242103322,0,False,False,1
1,0.4123571303372947,0,0,3.8142051618019623,1,False,True,1
1,0.9582491502204648,0,0,-0.11907424822786741,0,False,True,1
1,-0.9135387073598913,0,2,0.956975902934349,0,False,True,1
3,-0.8521427745156082,0,0,-0.5029272464732414,1,False,False,1
2,-1.910397267306401,1,1,-0.13724081393189705,1,False,True,1
3,-1.1499302662603004,0,0,-0.5029230946351294,1,False,False,1
1,-1.0380155222305105,0,0,3.699630932965718,1,False,True,1
3,-0.6567600850201488,0,0,-0.491266863013178,0,False,True,1
3,-0.10463740114712775,0,0,-0.49237782784290063,1,True,False,1
1,-0.7568316568011423,1,0,0.5964198510208372,1,False,True,1
1,-0.10463740114712775,0,0,-0.04795699244987623,0,False,True,1
2,0.29221984742477325,1,1,-0.029109691181538905,1,False,True,1
3,-0.8872353389413997,0,0,-0.4863374216869257,0,False,True,1
2,-2.0042645221486435,2,1,0.13683114673782454,0,False,True,1
3,-1.6204601653430053,1,1,-0.34218655945944626,0,False,True,1
2,0.8927894545893749,0,0,-0.3584015204574307,1,False,True,1
2,-0.4120367744322925,1,0,-0.12463086307000457,1,False,True,1
3,-1.9886796647979046,3,1,-0.07555832852185863,0,False,True,1
1,0.4874867093784302,1,0,0.9458524028983298,0,False,True,1
2,-1.1220048595367702,1,0,-0.2824356369086262,1,False,False,1
3,-0.5839988690979472,0,0,-0.49285630360410815,1,False,True,1
1,0.6571647512812072,1,0,0.45576547285888314,1,False,True,1
2,0.8909050979322516,1,1,-0.07360362532983772,1,False,True,1
2,-2.207766881149098,0,1,-0.26603600394759286,0,False,False,1
1,-0.19961506504573934,0,0,2.28554460648993,1,False,True,1
3,-0.31869125791491804,0,0,-0.5029032304620582,0,False,False,1
2,0.9157503678933753,0,0,-0.3866707201133388,0,False,True,1
1,-0.1299513559658772,0,0,-0.04942660427788282,0,False,False,1
2,1.794850934271757,0,2,-0.16594742945581353,1,False,True,1
3,-0.10463740114712775,0,0,-0.49026163580688803,1,True,False,1
1,-0.10463740114712775,0,0,-0.11384570873513637,0,False,True,1
3,0.052561664940963176,1,0,-0.326312500488613,1,False,True,1
3,-1.7209965693946703,0,1,-0.3750058489473115,0,False,True,1
1,-0.5733850933997516,0,1,0.4537758860767116,1,False,True,1
3,-1.6828472381403219,0,1,-0.36359473214427035,0,False,True,1
1,-0.10463740114712775,0,0,1.4396897010461993,1,False,False,1
1,2.5578386996348987,0,0,0.9358309190637722,1,False,True,1
1,1.4457594980282225,1,0,0.8964967865378598,0,False,False,1
1,-0.10463740114712775,0,0,-0.06584994621889653,0,False,True,1
3,-1.9418187646619771,1,1,-0.2705537323366815,0,False,True,1
1,0.6687233225183024,1,0,0.8372926002375131,1,False,False,1
1,0.9001517665180214,0,0,3.6067927997556075,1,False,True,1
1,0.6060907099855121,0,0,1.8668953281634435,1,False,False,1
2,-1.067169717375296,1,0,-0.07999707394884874,1,False,False,1
2,0.5448850472415165,1,0,-0.12491978668775715,1,False,True,1
3,-0.1532078900453393,0,0,-0.47761696902375883,1,False,True,1
3,-0.7392589213934058,0,0,-0.48820506083694326,0,False,True,1
3,-0.7732371683412296,0,0,-0.48971537676940724,0,False,True,1
1,0.7547573206642222,1,1,1.6710924673169658,1,False,False,1
2,0.22409551982967316,0,0,-0.3866707201133388,1,False,True,1
1,0.14838655437007803,1,0,0.4089994524839176,1,False,True,1
2,-0.04637386848843162,1,0,-0.12491978668775715,1,False,True,1
2,-0.4120367744322925,0,2,-0.3162964867561301,1,False,True,1
2,1.5465643874353556,0,0,-0.4307988523958374,1,False,True,1
1,0.44893849178617906,0,0,2.032887395150974,1,False,False,1
1,1.509209308599987,1,0,0.9879157054521825,0,False,False,1
1,0.6156922063653096,0,0,-0.11913106412161445,0,False,True,1
3,-1.207371908740482,0,0,-0.45028633310239324,1,False,False,1
1,1.0976219842024189,1,0,0.4066827608814856,0,False,True,1
3,-1.909498338848052,1,1,-0.4143811936137556,0,False,True,1
1,-0.19759535356120272,0,0,0.9565905495011995,1,False,True,1
2,-0.07080434152307505,0,0,-0.3866707201133388,1,False,True,1
3,0.14774234832398994,0,0,-0.4758864294872253,0,False,True,1
3,-0.3926383450515072,0,2,-0.3216031014319074,1,False,True,1
1,2.250542463909179,0,0,0.060098956613494,1,False,True,1
3,-0.57353255579217,0,0,-0.49258208581094026,1,False,True,1
2,0.5101613454232017,1,0,-0.19306986550531577,1,False,True,1
3,-0.10393060917137192,0,0,-0.49237782784290063,0,True,False,1
1,-0.17368917229759467,1,0,0.4184828285173055,0,False,True,1
2,-2.0007533135019915,1,1,-0.1649979883939629,1,False,True,1
2,1.5841142422935808,0,0,-0.43670169785756,1,False,True,1
1,-0.20620339158089274,1,0,0.42831223872328705,0,False,True,1
1,-0.8656454662054895,1,0,1.3473511896321178,1,False,False,1
3,-0.10463740114712775,0,0,-0.49237782784290063,1,True,False,1
3,-1.2208432291605802,0,0,-0.4318088548321143,1,False,True,1
1,2.2166770947836443,1,0,0.8803357448190227,1,False,False,1
1,0.4333115021019105,1,0,0.5967588693916202,1,False,True,1
1,0.07768815087535613,1,0,0.9540528078680474,1,False,False,1
3,-0.2064941602887541,0,0,-0.42751608597787144,1,False,True,1
2,-1.8386886419634636,0,2,-0.10584924518419955,0,False,True,1
2,-0.09285601979259223,0,1,-0.1460833826222202,1,False,True,1
1,1.8934585252064429,1,0,0.8701775956574516,1,False,False,1
1,-0.6162739088142174,0,0,0.8429418310718586,1,False,True,1
2,-0.060962974022654944,1,0,-0.12491978668775715,1,False,True,1
1,1.550064695767542,1,0,2.101457486022615,0,False,True,1
3,-1.969365680475647,4,2,-0.01644415947004014,0,False,True,1
1,0.5101613454232017,1,2,1.7677408088510642,0,False,True,1
3,-0.5076371836192839,0,0,-0.4954222342509765,1,False,True,1
1,1.1249600919935312,0,0,-0.07382887508385316,1,False,False,1
2,-2.0889546751702,2,1,0.13683114673782454,0,False,True,1
1,-0.0007149464283403573,0,0,0.5247192605088831,1,False,False,1
1,2.103852089447798,0,0,1.496532186204925,1,False,False,1
2,-1.013060554377828,0,0,-0.3998247461230917,1,False,True,1
1,-1.1817511687969502,0,2,1.67644392734202,0,False,True,1
2,-2.0702184573243874,1,1,-0.18668186920133129,0,False,True,1
3,-0.10463740114712775,1,0,-0.24794832387842272,1,True,False,1
1,0.43513938031389926,0,2,1.9441188275025931,0,False,True,1
2,-0.22007117132551057,2,0,-0.16709508870053189,1,False,True,1
3,-0.09517799621830474,0,0,-0.4845673877303466,1,False,True,1
1,2.5795010804666743,1,0,0.9199183621056645,1,False,True,1
2,-0.7962859910387483,0,0,-0.12491978668775715,1,False,True,1
2,-0.3984258464693333,1,1,-0.09408689511938148,1,False,True,1
1,-0.07260716190188288,1,0,0.3972971348013927,1,False,True,1
1,-0.10463740114712775,0,0,-0.10554338720700814,0,False,True,1
1,0.022891652404970153,0,0,1.0801153197346973,1,False,True,1
2,1.059576744721604,0,0,-0.3598340598322171,1,False,True,1
1,0.7312081669189093,1,0,1.5849232370328414,1,False,False,1
1,0.8230694259425446,0,0,2.414129518888347,1,False,True,1
2,1.6960232169413663,1,2,0.17677301490664543,1,False,True,1
3,-0.5657364610748749,0,0,-0.5020926891726311,1,False,True,1
1,1.5399630982678618,1,0,0.5141433497319969,0,False,False,1
3,-0.6109212623430534,0,0,-0.5017176996340657,1,False,True,1
2,-0.2988950183239153,1,0,-0.12491978668775715,1,False,True,1
1,0.45669813132068254,1,0,0.9078240572986731,0,False,True,1
2,-0.3351869311110013,0,1,-0.05637030415167099,1,False,True,1
3,-0.10463740114712775,0,0,-0.38496328287234155,1,True,False,1
1,-0.14371387422789225,0,1,0.36001832211049734,1,False,True,1
3,-0.3526476035925043,0,0,-0.4930583898020086,1,False,True,1
3,-1.1134983555290259,0,0,-0.3666786218824072,1,False,False,1
3,-0.3585469936108706,0,0,-0.6047119859524325,0,False,True,1
1,0.9059145339689331,0,1,0.8079771956112494,1,False,False,1
2,-0.08223340618473977,0,0,-0.3866707201133388,0,False,True,1
1,0.36837171838332267,0,2,0.22390712099007404,1,False,True,1
2,-2.024354764057133,1,2,0.18599306014835854,1,False,True,1
2,0.431819701139829,0,1,-0.19519576564070465,1,False,True,1
3,-0.21286901156763002,0,2,-0.3273489982700201,1,False,True,1
2,0.7515936972432113,1,1,0.10905427981727416,1,False,True,1
2,0.03197811550281682,1,0,-0.12491978668775715,0,False,True,1
2,-1.9630275705007116,1,1,-0.05933948395442805,0,False,True,1
3,-0.9582433664090786,0,0,-0.4863374216869257,0,False,True,1
3,-1.5406617337772794,4,2,-0.18627140948931392,1,False,True,1
3,-1.1488103387881836,0,0,-0.4001005781077724,1,False,False,1
3,0.37856875612717555,0,0,-0.48681722837443214,0,False,True,1
2,-0.8429988225614944,1,2,0.18876253192945994,1,False,False,1
3,-1.9592491123482978,1,1,-0.3143135433500429,0,False,True,1
1,-0.10463740114712775,1,0,1.133551761959228,1,False,False,1
3,-0.18148724446841893,0,0,-0.4829282256559135,0,False,True,1
1,1.8163756278668712,1,0,0.9274538680872313,1,False,False,1
2,0.17044985205799046,1,1,-0.008258742139320367,1,False,True,1
1,0.5101613454232017,1,2,1.7677408088510642,0,False,True,1
1,0.05720073245484386,1,0,1.7546014128610476,1,False,True,1
2,-2.0415767855383025,1,1,-0.2410868010551785,0,False,True,1
1,-0.07082511215713169,0,0,-0.04864967766964054,0,False,False,1
3,-0.8742106155809356,0,0,-0.4863374216869257,0,False,True,1
3,-0.7291767775897489,0,0,-0.4895333364236416,0,False,True,1
2,-0.7962859910387483,0,0,-0.4416435656315131,0,False,True,1
1,-1.637948473238525,0,2,1.4438721033999597,0,False,True,1
2,-2.0120726936299547,1,1,-0.25786991287639066,0,False,True,1
1,0.5565176278332343,1,0,1.163700193253568,0,False,True,1
3,-0.6008841492397495,0,0,-0.49302554906489465,1,False,True,1
2,-1.762525411556533,0,2,-0.11123198717462902,1,False,True,1
3,-0.18148724446841893,0,0,-0.45136933599478146,1,False,True,1
1,1.7303830808475558,0,0,-0.03673944066509241,0,False,True,1
3,-0.7165659452637461,0,0,-0.5024378930740575,0,False,True,1
3,-1.293335536932016,1,0,-0.410598868967563,0,False,False,1
2,-0.13231799550537868,0,0,-0.40480153484421516,1,False,True,1
3,-2.1698185903323695,0,1,-0.3403044098955664,1,False,True,1
2,-2.0683591153421736,2,1,-0.05307379113138816,1,False,True,1
1,0.13205813450900242,0,0,1.0478852915180017,1,False,False,1
2,1.586059151921278,0,0,-0.43700743807979686,1,False,True,1
2,-1.930145413233378,1,2,0.01532078677368004,1,False,True,1
2,0.8878516227170171,0,0,-0.26696514271436095,1,False,True,1
1,0.4333115021019105,0,0,9.667166525013505,0,False,False,1
3,-0.3712022542482379,0,0,-0.5810323731225103,0,False,True,1
1,0.14247743137384328,1,0,0.39858208016340624,1,False,True,1
1,1.5514551741911775,1,0,0.7357884174730975,1,False,True,1
1,-0.12568723923488503,0,0,0.03878441501884121,0,False,True,1
3,-0.10463740114712775,0,0,-0.49237782784290063,1,True,False,1
2,0.04405156864333726,1,0,-0.12491978668775715,0,False,True,1
1,-0.5065286312410258,0,0,0.988943531938455,1,False,True,1
2,0.19906257035999364,1,1,-0.016725560424008926,1,False,True,1
1,1.4531728813545386,1,0,0.7885249578857003,0,False,False,1
3,0.10155731742677877,0,0,-0.475733304161865,0,False,True,1
1,-0.38791933197745804,0,0,1.0196917984134786,1,False,False,1
3,-2.0141942802220707,1,1,-0.32828012727224753,0,False,True,1
1,-1.2180808699610313,1,2,1.7914683802964464,0,False,True,1
3,-1.2321752468860674,0,0,-0.4790034901512783,1,False,False,1
1,-0.1648797492803882,0,0,1.0288778824875706,1,False,True,1
1,0.7372707135095709,0,0,2.069025523476322,1,False,False,1
1,0.21302360872975723,1,0,1.1605745437734023,1,True,False,1
1,0.47409485876644436,0,2,0.6393996453725452,1,False,True,1
1,1.1056542977337476,0,0,2.6136570042655682,1,False,True,1
3,-0.2236952275989596,0,0,-0.448340580440319,1,False,True,1
1,0.8177275949846435,0,0,-0.11913106412161445,0,False,True,1
3,-0.10463740114712775,0,0,-0.4924920862289676,1,True,False,1
2,0.8421831486272636,0,0,-0.3866707201133388,1,False,True,1
2,-2.1920579828480142,1,1,-0.2692377572349264,0,False,True,1
1,0.6310168307389468,0,0,-0.11913106412161445,0,False,True,1
2,0.9988160615259396,1,2,-0.13230555741733083,1,False,True,1
1,-0.12997291340533274,0,0,0.5945434264226761,1,False,False,1
3,0.11838082018342988,2,0,-0.32717473263146307,1,False,True,1
2,-0.12367548887612012,0,0,-0.39914068506341016,1,False,True,1
2,-1.740621065053514,0,1,-0.032356916470064195,1,False,True,1
